,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %
4902,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,USA,English,Marielle Heller,Caviar,2000000,1477002,1775133,17.404,2.9
4903,tt3173594,Hacker,2016,"Crime, Drama, Thriller",95,"USA, Thailand, Kazakhstan, Hong Kong, Canada",English,Akan Satayev,Skylight Picture Works,2000000,11239,11239,17.689,1.6
4904,tt3175798,Princess Cut,2015,Romance,97,USA,English,Paul Munger,Watchman Pictures,50000,22167,22167,17.404,2.9
4905,tt3177316,Honeymoon,2014,"Horror, Mystery, Thriller",87,USA,English,Leigh Janiak,Fewlas Entertainment,1000000,9318,24343,16.912,2.5
4906,tt3179568,"Men, Women & Children",2014,"Comedy, Drama",119,USA,English,Jason Reitman,Paramount Pictures,16000000,705908,1705908,16.912,2.5
4907,tt3181822,The Boy Next Door,2015,"Horror, Thriller",91,USA,English,Rob Cohen,Universal Pictures,4000000,35423380,52425855,17.404,2.9
4908,tt3183660,Fantastic Beasts and Where to Find Them,2016,"Adventure, Family, Fantasy",132,"UK, USA","English, Khmer",David Yates,Heyday Films,180000000,234037575,814037575,17.689,1.6
4909,tt3195644,Insidious: Chapter 3,2015,"Horror, Mystery, Thriller",97,"Canada, UK, USA",English,Leigh Whannell,Gramercy Pictures (I),10000000,52218558,112983889,17.404,2.9
4910,tt3203606,Trumbo,2015,"Biography, Drama",124,USA,English,Jay Roach,Bleecker Street Films,15000000,7857741,8235661,17.404,2.9
4911,tt3210686,Son of God,2014,"Biography, Drama, History",138,USA,"English, Hebrew",Christopher Spencer,Hearst Entertainment Productions,22000000,59700064,67800064,16.912,2.5
4912,tt3216348,Incarnate,2016,"Horror, Thriller",91,USA,English,Brad Peyton,IM Global,5000000,4799774,6341855,17.689,1.6
4913,tt3231054,Risen,2016,"Action, Drama, History",107,USA,English,Kevin Reynolds,LD Entertainment,20000000,36880033,46069568,17.689,1.6
4914,tt3235888,It Follows,2014,"Horror, Mystery, Thriller",100,USA,English,David Robert Mitchell,Northern Lights Films,1000000,14674076,21528593,16.912,2.5
4915,tt3253232,The Bounce Back,2016,"Comedy, Romance",104,USA,English,Youssef Delara,Ankle Sock & Baseball Pants,3000000,321910,421404,17.689,1.6
4916,tt3262990,Brotherly Love,2015,Drama,89,USA,English,Jamal Hill,Brotherly Love Prods FEJ,1900000,478595,478595,17.404,2.9
4917,tt3263904,Sully,2016,"Biography, Drama",96,USA,English,Clint Eastwood,Flashlight Films,60000000,125070033,240797623,17.689,1.6
4918,tt3268668,Captive,2015,"Action, Crime, Drama",97,"Mexico, USA",English,Jerry Jameson,BN Films,2000000,2583301,2801508,17.404,2.9
4919,tt3276924,Heist,2015,"Action, Crime, Drama",93,USA,English,Scott Mann,Emmett/Furla/Oasis Films (EFO Films),8900000,50136,3777046,17.404,2.9
4920,tt3277624,Creative Control,2015,"Drama, Sci-Fi",97,USA,English,Benjamin Dickinson,Ghost Robot,1000000,63014,63014,17.404,2.9
4921,tt3289724,Welcome to Marwen,2018,"Biography, Comedy, Drama",116,"Japan, USA","English, German, French, Russian",Robert Zemeckis,Canadian Film or Video Production Tax Credit (CPTC),39000000,10763520,13061491,18.638,2.9
4922,tt3289728,Equals,2015,"Drama, Romance, Sci-Fi",101,"USA, Indonesia",English,Drake Doremus,Freedom Media,16000000,33258,2084628,17.404,2.9
4923,tt3300542,London Has Fallen,2016,"Action, Thriller",99,"UK, Bulgaria, USA","English, Italian, French, Japanese",Babak Najafi,Millennium Films,60000000,62524260,205754447,17.689,1.6
4924,tt3315342,Logan,2017,"Action, Drama, Sci-Fi",137,USA,"English, Spanish",James Mangold,Twentieth Century Fox,97000000,226277068,619021436,18.108,2.4
4925,tt3316948,American Ultra,2015,"Action, Comedy, Sci-Fi",96,"USA, Switzerland","English, Mandarin",Nima Nourizadeh,PalmStar Media,28000000,14440985,27139524,17.404,2.9
4926,tt3316960,Still Alice,2014,Drama,101,"USA, UK, France",English,"Richard Glatzer, Wash Westmoreland",Lutzus-Brown,5000000,18754371,43884652,16.912,2.5
4927,tt3322364,Concussion,2015,"Biography, Drama, Sport",123,"UK, Australia, USA",English,Peter Landesman,LStar Capital,35000000,34542474,48623572,17.404,2.9
4928,tt3322940,Annabelle,2014,"Horror, Mystery, Thriller",99,USA,English,John R. Leonetti,New Line Cinema,6500000,84273813,257047661,16.912,2.5
4929,tt3332064,Pan,2015,"Adventure, Comedy, Family",111,"USA, UK, Australia",English,Joe Wright,Warner Bros.,150000000,35088320,128388320,17.404,2.9
4930,tt3348730,Jigsaw,2017,"Horror, Mystery, Thriller",92,"USA, Canada",English,"Michael Spierig, Peter Spierig",Twisted Pictures,10000000,38052832,102952888,18.108,2.4
4931,tt3361792,Tolkien,2019,"Biography, Drama, War",112,USA,English,Dome Karukoski,Fox Searchlight Pictures,20000000,4535154,7776413,19.073,2.3
4932,tt3369806,Max,2015,"Adventure, Drama, Family",111,USA,English,Boaz Yakin,Metro-Goldwyn-Mayer (MGM),20000000,42656255,43967255,17.404,2.9
4933,tt3371366,Transformers: The Last Knight,2017,"Action, Adventure, Sci-Fi",154,"USA, China, Canada",English,Michael Bay,Paramount Pictures,217000000,130168683,605425157,18.108,2.4
4934,tt3381008,Grimsby,2016,"Action, Adventure, Comedy",83,"UK, USA","English, Ukrainian",Louis Leterrier,Blue Sky Films,35000000,6874837,25182929,17.689,1.6
4935,tt3385516,X-Men: Apocalypse,2016,"Action, Adventure, Sci-Fi",144,USA,"English, Polish, German, Arabic, Egyptian (Ancient)",Bryan Singer,Twentieth Century Fox,178000000,155442489,543934105,17.689,1.6
4936,tt3385524,Stan & Ollie,2018,"Biography, Comedy, Drama",98,"UK, Canada, USA",English,Jon S. Baird,Entertainment One,10000000,5470235,24420923,18.638,2.9
4937,tt3387266,A United Kingdom,2016,"Biography, Drama, Romance",111,"Czech Republic, UK, USA, France, Botswana","Tswana, English",Amma Asante,Pathe UK,14000000,3902185,13819139,17.689,1.6
4938,tt3387520,Scary Stories to Tell in the Dark,2019,"Horror, Mystery, Thriller",108,"USA, Canada",English,AndrĂ„â€šĂ‚Â© Ă„â€šÄŹĹĽËťvredal,1212 Entertainment,25000000,68947075,95677760,19.073,2.3
4939,tt3387542,The Forest,2016,"Horror, Mystery, Thriller",93,USA,"English, Japanese",Jason Zada,DragonCove Studios,10000000,26594261,37608299,17.689,1.6
4940,tt3393786,Jack Reacher: Never Go Back,2016,"Action, Thriller",118,"China, USA","English, Ukrainian",Edward Zwick,Paramount Pictures,60000000,58697076,162146076,17.689,1.6
4941,tt3397884,Sicario,2015,"Action, Crime, Drama",121,"USA, Mexico","English, Spanish",Denis Villeneuve,Lionsgate,30000000,46889293,84872444,17.404,2.9
4942,tt3398066,Christian Mingle,2014,"Comedy, Romance",103,USA,"English, Spanish",Corbin Bernsen,Home Theater Films,650000,25480,25480,16.912,2.5
4943,tt3401882,Fist Fight,2017,Comedy,91,USA,English,Richie Keen,New Line Cinema,22000000,32187017,41087017,18.108,2.4
4944,tt3402236,Murder on the Orient Express,2017,"Crime, Drama, Mystery",114,"Malta, USA","English, French, German, Arabic",Kenneth Branagh,Twentieth Century Fox,55000000,102826543,352789811,18.108,2.4
4945,tt3410834,Allegiant,2016,"Action, Adventure, Mystery",120,USA,English,Robert Schwentke,Mandeville Films,110000000,66184051,179246868,17.689,1.6
4946,tt3411444,Ferdinand,2017,"Animation, Adventure, Comedy",108,"USA, Spain","English, Spanish, German",Carlos Saldanha,Blue Sky Studios,111000000,84410380,296069199,18.108,2.4
4947,tt3416532,A Monster Calls,2016,"Animation, Drama, Fantasy",108,"UK, Spain, USA",English,J.A. Bayona,Participant,43000000,3740823,47309313,17.689,1.6
4948,tt3416828,Ice Age: Collision Course,2016,"Animation, Adventure, Comedy",94,USA,English,"Mike Thurmeier, Galen T. Chu",Blue Sky Studios,105000000,64063008,408579038,17.689,1.6
4949,tt3442006,Cake,2014,Drama,102,USA,"English, Spanish",Daniel Barnz,Cinelou Films,7000000,1951776,2433850,16.912,2.5
4950,tt3450650,Paul Blart: Mall Cop 2,2015,"Action, Comedy, Crime",94,USA,English,Andy Fickman,Columbia Pictures,30000000,71038190,107588225,17.404,2.9
4951,tt3450900,The Sea of Trees,2015,"Drama, Fantasy, Mystery",110,USA,"English, Japanese",Gus Van Sant,Bloom,25000000,20444,906995,17.404,2.9
4952,tt3450958,War for the Planet of the Apes,2017,"Action, Adventure, Drama",140,"USA, Canada, New Zealand","English, American Sign Language",Matt Reeves,Twentieth Century Fox,150000000,146880162,490719763,18.108,2.4
4953,tt3453052,10 Days in a Madhouse,2015,Drama,111,USA,English,Timothy Hines,Pendragon Pictures,120000,14616,14616,17.404,2.9
4954,tt3458760,The Lucky Man,2018,"Action, Drama, Sci-Fi",98,USA,English,Norman Gregory McGuire,Lucky Films,1000000,25015,25015,18.638,2.9
4955,tt3460252,The Hateful Eight,2015,"Crime, Drama, Mystery",168,USA,"English, Spanish, French",Quentin Tarantino,Visiona Romantica,44000000,54117416,155760117,17.404,2.9
4956,tt3462710,Unforgettable,2017,"Drama, Thriller",100,USA,"English, French",Denise Di Novi,DiNovi Pictures,12000000,11368012,17768012,18.108,2.4
4957,tt3469046,Despicable Me 3,2017,"Animation, Adventure, Comedy",89,USA,English,"Kyle Balda, Pierre Coffin",Illumination Entertainment,80000000,264624300,1034799409,18.108,2.4
4958,tt3470600,Sing,2016,"Animation, Comedy, Family",108,"Japan, USA","English, Japanese, Ukrainian","Garth Jennings, Christophe Lourdelet",Dentsu,75000000,270395425,634151679,17.689,1.6
4959,tt3488710,The Walk,2015,"Adventure, Biography, Drama",123,USA,"English, French, Czech",Robert Zemeckis,Sony Pictures Entertainment (SPE),35000000,10137502,61181942,17.404,2.9
4960,tt3498820,Captain America: Civil War,2016,"Action, Adventure, Sci-Fi",147,USA,"English, German, Xhosa, Russian, Romanian, Hindi","Anthony Russo, Joe Russo",Marvel Studios,250000000,408084349,1153296293,17.689,1.6
4961,tt3501632,Thor: Ragnarok,2017,"Action, Adventure, Comedy",130,USA,English,Taika Waititi,Walt Disney Pictures,180000000,315058289,853977126,18.108,2.4
4962,tt3513498,The Lego Movie 2: The Second Part,2019,"Animation, Action, Adventure",107,"Denmark, Norway, Australia, USA",English,Mike Mitchell,Warner Bros.,99000000,105806508,191306508,19.073,2.3
4963,tt3521126,The Disaster Artist,2017,"Biography, Comedy, Drama",104,USA,English,James Franco,Good Universe,10000000,21120616,29820616,18.108,2.4
4964,tt3521164,Moana,2016,"Animation, Adventure, Comedy",107,USA,English,"Ron Clements, John Musker",Hurwitz Creative,150000000,248757044,690845539,17.689,1.6
4965,tt3522806,Mechanic: Resurrection,2016,"Action, Adventure, Thriller",98,"France, USA","English, Portuguese, Thai, Bulgarian",Dennis Gansel,Chartoff-Winkler Productions,40000000,21218403,125729635,17.689,1.6
4966,tt3530002,The Night Before,2015,"Comedy, Fantasy",101,USA,English,Jonathan Levine,Columbia Pictures,25000000,43047372,52395996,17.404,2.9
4967,tt3531824,Nerve,2016,"Adventure, Crime, Drama",96,USA,English,"Henry Joost, Ariel Schulman",Allison Shearmur Productions,19000000,38583626,85251425,17.689,1.6
4968,tt3532216,American Made,2017,"Action, Biography, Comedy",115,"USA, Japan, Colombia","English, Spanish",Doug Liman,Cross Creek Pictures,50000000,51342000,134866593,18.108,2.4
4969,tt3553442,Whiskey Tango Foxtrot,2016,"Biography, Comedy, Drama",112,USA,"English, Pushto, Dari, French","Glenn Ficarra, John Requa",Broadway Video,35000000,23083334,24972139,17.689,1.6
4970,tt3564122,Arise from Darkness,2016,Thriller,90,USA,"Hebrew, Spanish, English","La Raza, Zachary Laoutides",Ave Fenix Pictures,1200000,6112,6112,17.689,1.6
4971,tt3564472,Girls Trip,2017,"Adventure, Comedy, Drama",122,"USA, Canada",English,Malcolm D. Lee,Perfect World Pictures,19000000,115171585,140552359,18.108,2.4
4972,tt3567288,The Visit,2015,"Horror, Mystery, Thriller",94,USA,English,M. Night Shyamalan,Blinding Edge Pictures,5000000,65206105,98450062,17.404,2.9
4973,tt3569230,Legend,2015,"Biography, Crime, Drama",132,"UK, France, USA",English,Brian Helgeland,Cross Creek Pictures,30000000,1872994,42972994,17.404,2.9
4974,tt3569326,Hollidaysburg,2014,Comedy,88,USA,English,A.M. Lukas,Hello Please,800000,3861,3861,16.912,2.5
4975,tt3569356,Not Cool,2014,"Comedy, Drama, Romance",93,USA,English,Shane Dawson,Point Park University,800000,36026,36026,16.912,2.5
4976,tt3576728,Bilal: A New Breed of Hero,2015,"Animation, Action, Adventure",105,"United Arab Emirates, USA, Switzerland",English,"Khurram H. Alavi, Ayman Jamal",Barajoun Entertainment,30000000,490973,3087832,17.404,2.9
4977,tt3585004,Zhong Kui fu mo: Xue yao mo ling,2015,"Action, Fantasy, Romance",118,"China, Hong Kong, USA",Mandarin,"Peter Pau, Tianyu Zhao",Beijing Enlight Pictures,26400000,165428,64325947,17.404,2.9
4978,tt3591696,The Dark Below,2015,"Horror, Thriller",75,USA,English,Douglas Schulze,Dead Wait Productons,750000,7095,7095,17.404,2.9
4979,tt3605418,Knock Knock,2015,"Drama, Thriller",99,"USA, Chile, Israel","English, Spanish",Eli Roth,Black Bear Pictures,2500000,36336,5567103,17.404,2.9
4980,tt3606752,Cars 3,2017,"Animation, Adventure, Comedy",102,USA,English,Brian Fee,Pixar Animation Studios,175000000,152901115,383930656,18.108,2.4
4981,tt3606756,Incredibles 2,2018,"Animation, Action, Adventure",118,USA,English,Brad Bird,Walt Disney Pictures,200000000,608581744,1242805359,18.638,2.9
4982,tt3614530,Jem and the Holograms,2015,"Adventure, Drama, Family",118,USA,English,Jon M. Chu,Allspark Pictures,5000000,2184640,2333684,17.404,2.9
4983,tt3622592,Paper Towns,2015,"Comedy, Drama, Mystery",109,USA,English,Jake Schreier,Fox 2000 Pictures,12000000,32000304,85512300,17.404,2.9
4984,tt3623726,Ricki and the Flash,2015,"Comedy, Drama, Music",101,USA,English,Jonathan Demme,Clinica Estetico,18000000,26822144,41325328,17.404,2.9
4985,tt3628584,Barbershop: The Next Cut,2016,"Comedy, Drama",111,USA,English,Malcolm D. Lee,Cube Vision,20000000,54030051,55030051,17.689,1.6
4986,tt3631112,The Girl on the Train,2016,"Crime, Drama, Mystery",112,"USA, India","English, Spanish",Tate Taylor,Amblin Partners,45000000,75395035,173185859,17.689,1.6
4987,tt3640424,Allied,2016,"Action, Drama, Romance",124,"UK, USA","English, French, German, Arabic",Robert Zemeckis,Paramount Pictures,85000000,40098064,119520023,17.689,1.6
4988,tt3640682,I Smile Back,2015,Drama,85,USA,English,Adam Salky,Egoli Tossell Film,495000,58738,63373,17.404,2.9
4989,tt3659388,The Martian,2015,"Adventure, Drama, Sci-Fi",144,"UK, USA, Hungary","English, Mandarin",Ridley Scott,Twentieth Century Fox,108000000,228433663,630161890,17.404,2.9
4990,tt3682448,Bridge of Spies,2015,"Drama, History, Thriller",142,"Germany, India, USA","English, German, Russian",Steven Spielberg,DreamWorks,40000000,72313754,165478348,17.404,2.9
4991,tt3691740,The BFG,2016,"Adventure, Family, Fantasy",117,"USA, India",English,Steven Spielberg,Walt Disney Pictures,140000000,55483770,183288689,17.689,1.6
4992,tt3707106,By the Sea,2015,"Drama, Romance",122,"France, Malta, USA","English, French, Ukrainian",Angelina Jolie,Universal Pictures,10000000,538460,3334927,17.404,2.9
4993,tt3713166,Unfriended,2014,"Horror, Mystery, Thriller",83,"USA, Russia",English,Levan Gabriadze,Bazelevs Production,1000000,32482090,62882090,16.912,2.5
4994,tt3714720,The Hollars,2016,"Comedy, Drama, Romance",88,USA,English,John Krasinski,Sycamore Pictures,3800000,1016985,1138609,17.689,1.6
4995,tt3715320,Irrational Man,2015,"Comedy, Drama",95,USA,English,Woody Allen,Gravier Productions,11000000,4030360,27391084,17.404,2.9
4996,tt3717252,Underworld: Blood Wars,2016,"Action, Adventure, Fantasy",91,USA,"English, Saami",Anna Foerster,Screen Gems,35000000,30353973,81093313,17.689,1.6
4997,tt3717490,Power Rangers,2017,"Action, Adventure, Sci-Fi",124,"USA, Hong Kong, Japan, Mexico, Canada, New Zealand","English, Mandarin",Dean Israelite,Lionsgate,100000000,85364450,142337240,18.108,2.4
4998,tt3719896,My All-American,2015,"Biography, Drama, Sport",118,USA,English,Angelo Pizzo,Anthem Productions,20000000,2246000,2246000,17.404,2.9
4999,tt3729920,The Disappearance of Eleanor Rigby: Them,2014,"Drama, Romance",123,USA,"English, French",Ned Benson,Unison Films,3000000,587774,985007,16.912,2.5
5000,tt3731562,Kong: Skull Island,2017,"Action, Adventure, Fantasy",118,"USA, China","English, Vietnamese",Jordan Vogt-Roberts,Warner Bros.,185000000,168052812,566652812,18.108,2.4
5001,tt3741700,Godzilla: King of the Monsters,2019,"Action, Adventure, Fantasy",132,"Japan, Canada, USA","English, Japanese, Chinese, Spanish",Michael Dougherty,Warner Bros.,170000000,110500138,385900138,19.073,2.3
5002,tt3741834,Lion,2016,"Biography, Drama",118,"UK, Australia, USA","English, Hindi, Bengali",Garth Davis,The Weinstein Company,12000000,51738905,140312928,17.689,1.6
5003,tt3748528,Rogue One,2016,"Action, Adventure, Sci-Fi",133,USA,English,Gareth Edwards,Lucasfilm,200000000,532177324,1056057273,17.689,1.6
5004,tt3760922,My Big Fat Greek Wedding 2,2016,"Comedy, Romance",94,"USA, Canada","English, Greek",Kirk Jones,Gold Circle Films,18000000,59689605,88923251,17.689,1.6
5005,tt3766354,The Equalizer 2,2018,"Action, Crime, Thriller",121,USA,"English, French, Turkish, Hebrew, Arabic, Spanish",Antoine Fuqua,Columbia Pictures,62000000,102084362,190400157,18.638,2.9
5006,tt3766394,"Hello, My Name Is Doris",2015,"Comedy, Drama, Romance",90,USA,English,Michael Showalter,Red Crown Productions,1000000,14444999,14659448,17.404,2.9
5007,tt3774114,Snowden,2016,"Biography, Drama, Thriller",134,"France, Germany, USA, UK","English, American Sign Language, Russian",Oliver Stone,KrautPack Entertainment,40000000,21587519,37279439,17.689,1.6
5008,tt3778010,Dead Awake,2016,"Horror, Thriller",99,USA,English,Phillip Guzman,Gama Entertainment Partners,6000000,11528,21675,17.689,1.6
5009,tt3778644,Solo: A Star Wars Story,2018,"Action, Adventure, Sci-Fi",135,USA,English,Ron Howard,Lucasfilm,275000000,213767512,392924807,18.638,2.9
5010,tt3783958,La La Land,2016,"Comedy, Drama, Music",128,"USA, Hong Kong",English,Damien Chazelle,Summit Entertainment,30000000,151101803,446092357,17.689,1.6
5011,tt3787590,We Are Your Friends,2015,"Drama, Music, Romance",96,"UK, France, USA",English,Max Joseph,StudioCanal,2000000,3591417,11122090,17.404,2.9
5012,tt3799694,The Nice Guys,2016,"Action, Comedy, Crime",116,USA,"English, German",Shane Black,Misty Mountains,50000000,36261763,62788218,17.689,1.6
5013,tt3802576,Brothers,2015,"Action, Drama, Sport",156,"India, USA","Hindi, English",Karan Malhotra,Dharma Productions,10205000,613775,17859099,17.404,2.9
5014,tt3813310,Cop Car,2015,"Crime, Thriller",88,USA,English,Jon Watts,Audax Films,800000,134552,143658,17.404,2.9
5015,tt3824458,Tangerine,2015,"Comedy, Crime, Drama",88,USA,"English, Armenian",Sean Baker,Duplass Brothers Productions,100000,702354,828874,17.404,2.9
5016,tt3829266,The Predator,2018,"Action, Adventure, Sci-Fi",107,"Canada, USA","English, Spanish",Shane Black,Twentieth Century Fox,88000000,51024708,160542134,18.638,2.9
5017,tt3829920,Only the Brave,2017,"Action, Biography, Drama",134,USA,English,Joseph Kosinski,Black Label Media,38000000,18343983,25754775,18.108,2.4
5018,tt3832914,War Room,2015,Drama,120,USA,English,Alex Kendrick,FaithStep Films,3000000,67790117,73256266,17.404,2.9
5019,tt3835080,31,2016,"Horror, Thriller",102,"UK, USA","English, Spanish, German",Rob Zombie,Bow and Arrow Entertainment,1500000,779820,850419,17.689,1.6
5020,tt3850214,Dope,2015,"Comedy, Crime, Drama",103,USA,"English, Spanish",Rick Famuyiwa,i am OTHER,7000000,17506470,17986781,17.404,2.9
5021,tt3850590,Krampus,2015,"Comedy, Drama, Fantasy",98,USA,"English, German",Michael Dougherty,Legendary Entertainment,15000000,42725475,61548707,17.404,2.9
5022,tt3853830,The Tiger Hunter,2016,Comedy,94,USA,English,Lena Khan,Sneaky Sneaky Films,1250000,62398,62398,17.689,1.6
5023,tt3859076,Truth,2015,"Biography, Drama, History",125,"Australia, USA",English,James Vanderbilt,Sony Pictures Classics,9600000,2541854,5383097,17.404,2.9
5024,tt3859304,The Bronze,2015,"Comedy, Drama, Sport",100,USA,English,Bryan Buckley,Duplass Brothers Productions,3500000,615816,615816,17.404,2.9
5025,tt3861390,Dumbo,2019,"Adventure, Family, Fantasy",112,"USA, UK, Australia, Canada","English, French",Tim Burton,Walt Disney Pictures,170000000,114766307,353284621,19.073,2.3
5026,tt3862750,The Perfect Guy,2015,"Crime, Drama, Horror",100,USA,English,David M. Rosenthal,Rocklin/Faust,12000000,57027435,60273173,17.404,2.9
5027,tt3864024,Lazer Team,2015,"Action, Comedy, Sci-Fi",102,USA,English,Matt Hullum,Rooster Teeth Productions,2480421,1186426,1406538,17.404,2.9
5028,tt3864056,The Goldfinch,2019,Drama,149,USA,"English, Ukrainian, German, French",John Crowley,Amazon Studios,45000000,5332621,9732621,19.073,2.3
5029,tt3874544,The Boss Baby,2017,"Animation, Adventure, Comedy",97,USA,"English, Spanish",Tom McGrath,DreamWorks Animation,125000000,175003033,527965936,18.108,2.4
5030,tt3881784,Stronger,2017,"Biography, Drama",119,USA,English,David Gordon Green,Bold Films,30000000,4211129,8484418,18.108,2.4
5031,tt3882082,The Boy,2016,"Horror, Mystery, Thriller",97,"USA, Canada, China",English,William Brent Bell,Lakeshore Entertainment,10000000,35819556,74136180,17.689,1.6
5032,tt3890160,Baby Driver,2017,"Action, Crime, Drama",113,"UK, USA","English, American Sign Language",Edgar Wright,TriStar Pictures,34000000,107825862,226945087,18.108,2.4
5033,tt3893664,Poor Boy,2016,"Drama, Western",104,USA,English,Robert Scott Wildes,Them Gold Wolves,150000,31031,31031,17.689,1.6
5034,tt3896198,Guardians of the Galaxy Vol. 2,2017,"Action, Adventure, Comedy",136,USA,English,James Gunn,Marvel Studios,200000000,389813101,863756051,18.108,2.4
5035,tt3903852,Vigilante Diaries,2016,"Action, Crime, Thriller",107,USA,"English, French",Christian Sesma,Oscar Gold Productions,1000000,1991,176777,17.689,1.6
5036,tt3920820,Brian Banks,2018,"Biography, Drama, Sport",99,USA,English,Tom Shadyac,ShivHans Pictures,10000000,4376819,4376819,18.638,2.9
5037,tt3922818,The Space Between Us,2017,"Drama, Romance, Sci-Fi",120,USA,English,Peter Chelsom,Los Angeles Media Fund (LAMF),30000000,7885294,14793385,18.108,2.4
5038,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"Action, Adventure, Comedy",112,"USA, Hong Kong, China, Canada, Denmark, Germany, UK",English,Dave Green,Paramount Pictures,135000000,82051601,245623848,17.689,1.6
5039,tt3956336,American Dresser,2018,"Adventure, Drama",97,USA,English,Carmine Cangialosi,The Film House,2000000,3895,3895,18.638,2.9
5040,tt3960412,Popstar: Never Stop Never Stopping,2016,"Comedy, Music",87,"USA, China",English,"Akiva Schaffer, Jorma Taccone",Universal Pictures,20000000,9639125,9680029,17.689,1.6
5041,tt3990782,Radio Dreams,2016,Comedy,93,"USA, Iran","Persian, English, Assyrian Neo-Aramaic, Dari",Babak Jalali,Butimar Productions,500000,27836,27836,17.689,1.6
5042,tt4002772,Once I Was a Beehive,2015,"Comedy, Drama, Family",119,USA,English,Maclain Nelson,Main Dog Productions,200000,732655,732655,17.404,2.9
5043,tt4009460,Saving Christmas,2014,"Comedy, Family",79,USA,English,Darren Doane,Camfam Studios,500000,2783970,2783970,16.912,2.5
5044,tt4030600,The Bye Bye Man,2017,"Drama, Fantasy, Horror",96,"USA, China",English,Stacy Title,Huayi Brothers Media,7400000,22395806,26667197,18.108,2.4
5045,tt4031126,Lycan,2017,"Horror, Thriller",87,USA,English,Bev Land,1 Bullet in the Gun Productions,250000,9110,9110,18.108,2.4
5046,tt4034228,Manchester by the Sea,2016,Drama,137,USA,English,Kenneth Lonergan,Amazon Studios,9000000,47695371,78988148,17.689,1.6
5047,tt4034354,Swiss Army Man,2016,"Comedy, Drama, Fantasy",97,"USA, Sweden",English,"Dan Kwan, Daniel Scheinert",Blackbird,3000000,4210454,4935501,17.689,1.6
5048,tt4046784,Maze Runner: The Scorch Trials,2015,"Action, Sci-Fi, Thriller",131,USA,English,Wes Ball,Gotham Group,61000000,81697192,312296056,17.404,2.9
5049,tt4052882,The Shallows,2016,"Drama, Horror, Thriller",86,USA,"English, Spanish",Jaume Collet-Serra,Columbia Pictures,17000000,55124043,119100758,17.689,1.6
5050,tt4056738,Do You Believe?,2015,Drama,120,USA,English,Jon Gunn,Pure Flix Entertainment,2300000,12985600,14394643,17.404,2.9
5051,tt4061010,Go with Me,2015,Thriller,90,USA,English,Daniel Alfredson,Enderby Entertainment,8000000,27079,426491,17.404,2.9
5052,tt4062536,Green Room,2015,"Horror, Music, Thriller",95,USA,English,Jeremy Saulnier,Broad Green Pictures,5000000,3220371,3769214,17.404,2.9
5053,tt4064912,Shine,2017,"Drama, Music",95,"UK, USA",English,Anthony Nardolillo,13 Paces,400000,333388,333388,18.108,2.4
5054,tt4073790,The Darkest Minds,2018,"Action, Adventure, Drama",104,USA,English,Jennifer Yuh Nelson,21 Laps Entertainment,34000000,12695691,41142379,18.638,2.9
5055,tt4094724,The Purge: Election Year,2016,"Action, Horror, Sci-Fi",108,"USA, Japan","English, Russian, Afrikaans",James DeMonaco,Universal Pictures,10000000,79213375,118587880,17.689,1.6
5056,tt4103724,Forever My Girl,2018,"Drama, Music, Romance",108,USA,English,Bethany Ashton Wolf,LD Entertainment,3500000,16376066,16376066,18.638,2.9
5057,tt4116284,The Lego Batman Movie,2017,"Animation, Action, Comedy",104,"USA, Denmark",English,Chris McKay,DC Entertainment,80000000,175750384,311950384,18.108,2.4
5058,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,"Adventure, Family, Fantasy",134,"UK, USA","English, French",David Yates,Heyday Films,200000000,159555901,653755901,18.638,2.9
5059,tt4126476,After,2019,"Drama, Romance",105,USA,English,Jenny Gage,CalMaple,14000000,12138565,69497587,19.073,2.3
5060,tt4131800,My Little Pony: The Movie,2017,"Animation, Adventure, Comedy",99,"USA, Canada",English,Jayson Thiessen,Lionsgate,6500000,21885107,60330833,18.108,2.4
5061,tt4134826,But Deliver Us from Evil,2017,"Horror, Thriller",109,USA,English,Joshua Coates,20/20 Visions Entertainment Group,250000,285169,285169,18.108,2.4
5062,tt4139124,Keanu,2016,"Action, Comedy, Crime",100,USA,English,Peter Atencio,Artists First,15000000,20591853,20651333,17.689,1.6
5063,tt4154664,Captain Marvel,2019,"Action, Adventure, Sci-Fi",123,"USA, Australia",English,"Anna Boden, Ryan Fleck",Walt Disney Pictures,175000000,426829839,1128274794,19.073,2.3
5064,tt4154756,Avengers: Infinity War,2018,"Action, Adventure, Sci-Fi",149,USA,English,"Anthony Russo, Joe Russo",Marvel Studios,321000000,678815482,2048359754,18.638,2.9
5065,tt4154796,Avengers: Endgame,2019,"Action, Adventure, Drama",181,USA,"English, Japanese, Xhosa, German","Anthony Russo, Joe Russo",Marvel Studios,356000000,858373000,2797800564,19.073,2.3
5066,tt4154916,Replicas,2018,"Drama, Sci-Fi, Thriller",107,"UK, China, Puerto Rico, USA",English,Jeffrey Nachmanoff,Company Films,30000000,4046429,9206925,18.638,2.9
